lon,lat,alt,time,vel,moving,s,elapsed,asc,desc
-3.606742,51.208745,63.4,2019-08-04 08:17:39+00:00,11.309929036164853,1,59.40453809919747,17489.0,1638.800000000019,-1770.000000000015
-3.606968,51.2087,64.4,2019-08-04 08:17:46+00:00,8.513767754732305,1,59.42109264760945,17496.0,1639.800000000019,-1770.000000000015
-3.607156,51.208691,65.4,2019-08-04 08:17:52+00:00,7.905810628214742,1,59.43426899865647,17502.0,1640.800000000019,-1770.000000000015
-3.60734,51.20865,66.6,2019-08-04 08:17:58+00:00,8.196655383874996,1,59.447930090962934,17508.0,1642.000000000019,-1770.000000000015
-3.607574,51.208583,67.8,2019-08-04 08:18:04+00:00,10.78074181456767,1,59.465897993987205,17514.0,1643.2000000000191,-1770.000000000015
-3.607756,51.208509,68.8,2019-08-04 08:18:10+00:00,9.091161022062359,1,59.481049929023975,17520.0,1644.2000000000191,-1770.000000000015
-3.608043,51.208373,69.8,2019-08-04 08:18:17+00:00,12.906110615169945,1,59.50614514410903,17527.0,1645.2000000000191,-1770.000000000015
-3.608271,51.208291,71.0,2019-08-04 08:18:24+00:00,9.44157578267998,1,59.52450376368646,17534.0,1646.4000000000192,-1770.000000000015
-3.608538,51.208284,72.0,2019-08-04 08:18:30+00:00,11.188975432287931,1,59.5431520560736,17540.0,1647.4000000000192,-1770.000000000015
-3.608768,51.208367,73.2,2019-08-04 08:18:37+00:00,9.532032773798981,1,59.56168656424487,17547.0,1648.6000000000192,-1770.000000000015
-3.609062,51.208466,74.2,2019-08-04 08:18:44+00:00,11.972473261898438,1,59.58496637336523,17554.0,1649.6000000000192,-1770.000000000015
-3.609337,51.208525,75.4,2019-08-04 08:18:50+00:00,12.174350102824807,1,59.60525695686994,17560.0,1650.8000000000193,-1770.000000000015
-3.609615,51.208567,76.4,2019-08-04 08:18:57+00:00,10.26100974707759,1,59.625208920267035,17567.0,1651.8000000000193,-1770.000000000015
-3.609894,51.208579,77.6,2019-08-04 08:19:04+00:00,10.040873086175937,1,59.64473284015681,17574.0,1653.0000000000193,-1770.000000000015
-3.610116,51.208558,78.8,2019-08-04 08:19:10+00:00,9.414407654038081,1,59.66042351958021,17580.0,1654.2000000000194,-1770.000000000015
-3.610333,51.20855,79.8,2019-08-04 08:19:16+00:00,9.108063620157708,1,59.6756036256138,17586.0,1655.2000000000194,-1770.000000000015
-3.610589,51.208508,81.0,2019-08-04 08:19:23+00:00,9.503546956297093,1,59.69408274469549,17593.0,1656.4000000000194,-1770.000000000015
-3.610857,51.20846,82.2,2019-08-04 08:19:30+00:00,10.007990378361594,1,59.71354272598675,17600.0,1657.6000000000195,-1770.000000000015
-3.611137,51.208428,83.4,2019-08-04 08:19:37+00:00,10.21846481226318,1,59.7334119631217,17607.0,1658.8000000000195,-1770.000000000015
-3.611423,51.208362,84.4,2019-08-04 08:19:44+00:00,10.934568017948038,1,59.754673623156606,17614.0,1659.8000000000195,-1770.000000000015
-3.61175,51.208296,85.6,2019-08-04 08:19:51+00:00,12.327156262526788,1,59.77864309366707,17621.0,1661.0000000000196,-1770.000000000015
-3.611975,51.208228,86.6,2019-08-04 08:19:56+00:00,12.554065655769708,1,59.796079295966756,17626.0,1662.0000000000196,-1770.000000000015
-3.612283,51.208082,87.8,2019-08-04 08:20:03+00:00,13.854949051407818,1,59.82301947467782,17633.0,1663.2000000000196,-1770.000000000015
-3.612625,51.207929,89.0,2019-08-04 08:20:11+00:00,13.188761990943572,1,59.8523278346577,17641.0,1664.4000000000196,-1770.000000000015
-3.61281,51.207804,90.0,2019-08-04 08:20:16+00:00,13.670301919641362,1,59.87131436510165,17646.0,1665.4000000000196,-1770.000000000015
-3.612958,51.20762,91.2,2019-08-04 08:20:23+00:00,11.80219007427701,1,59.894263068023854,17653.0,1666.6000000000197,-1770.000000000015
-3.613026,51.207506,92.2,2019-08-04 08:20:27+00:00,12.215838934754927,1,59.9078362223958,17657.0,1667.6000000000197,-1770.000000000015
-3.613116,51.207385,93.4,2019-08-04 08:20:32+00:00,10.725346530600511,1,59.92273253702164,17662.0,1668.8000000000197,-1770.000000000015
-3.613226,51.207265,94.4,2019-08-04 08:20:37+00:00,11.105337090559495,1,59.93815661631408,17667.0,1669.8000000000197,-1770.000000000015
-3.613385,51.207113,95.6,2019-08-04 08:20:43+00:00,12.149479956748026,1,59.95840574957533,17673.0,1671.0000000000198,-1770.000000000015
-3.613528,51.206986,96.6,2019-08-04 08:20:49+00:00,10.389441197222004,1,59.975721484904035,17679.0,1672.0000000000198,-1770.000000000015
-3.613657,51.206881,97.6,2019-08-04 08:20:55+00:00,8.862972321711199,1,59.990493105440216,17685.0,1673.0000000000198,-1770.000000000015
-3.61377,51.206781,98.8,2019-08-04 08:21:01+00:00,8.208350516662644,1,60.004173689634655,17691.0,1674.2000000000198,-1770.000000000015
-3.613927,51.206736,99.8,2019-08-04 08:21:06+00:00,8.692225661964367,1,60.01624622527627,17696.0,1675.2000000000198,-1770.000000000015
-3.613967,51.206743,99.8,2019-08-04 08:21:07+00:00,10.418698020311961,1,60.0191403080597,17697.0,1675.2000000000198,-1770.000000000015
-3.614299,51.206834,101.0,2019-08-04 08:21:14+00:00,13.001646615472033,1,60.04442128758978,17704.0,1676.4000000000199,-1770.000000000015
-3.614556,51.207008,102.0,2019-08-04 08:21:22+00:00,11.874217049413966,1,60.07080843658848,17712.0,1677.4000000000199,-1770.000000000015
-3.614735,51.207138,103.0,2019-08-04 08:21:28+00:00,11.473377977510491,1,60.08993073321766,17718.0,1678.4000000000199,-1770.000000000015
-3.614951,51.207286,104.2,2019-08-04 08:21:35+00:00,11.487991037785505,1,60.11226849356891,17725.0,1679.60000000002,-1770.000000000015
-3.61519,51.207415,105.2,2019-08-04 08:21:42+00:00,11.31709295604079,1,60.134273952094546,17732.0,1680.60000000002,-1770.000000000015
-3.615381,51.207537,106.2,2019-08-04 08:21:48+00:00,11.420172132960106,1,60.153307572316145,17738.0,1681.60000000002,-1770.000000000015
-3.615541,51.207641,107.4,2019-08-04 08:21:54+00:00,9.66644004674464,1,60.16941830572738,17744.0,1682.80000000002,-1770.000000000015
-3.615751,51.207798,108.6,2019-08-04 08:22:01+00:00,11.733363805328272,1,60.1922331797933,17751.0,1684.00000000002,-1770.000000000015
-3.615893,51.207915,109.6,2019-08-04 08:22:06+00:00,11.792654049771269,1,60.20861186597354,17756.0,1685.00000000002,-1770.000000000015
-3.616074,51.208068,110.8,2019-08-04 08:22:12+00:00,12.729575227774744,1,60.229827824686495,17762.0,1686.20000000002,-1770.000000000015
-3.616307,51.208195,112.0,2019-08-04 08:22:18+00:00,12.932546905393664,1,60.251382069528816,17768.0,1687.40000000002,-1770.000000000015
-3.616562,51.208275,113.0,2019-08-04 08:22:24+00:00,11.938552957535732,1,60.271279657791375,17774.0,1688.40000000002,-1770.000000000015
-3.616781,51.208351,114.0,2019-08-04 08:22:30+00:00,10.484336435845753,1,60.28875355185112,17780.0,1689.40000000002,-1770.000000000015
-3.616902,51.208396,114.4,2019-08-04 08:22:33+00:00,11.776079654125208,1,60.29856695156289,17783.0,1689.8000000000202,-1770.000000000015
-3.616945,51.208413,114.6,2019-08-04 08:22:34+00:00,12.775339219737122,1,60.302115656901705,17784.0,1690.0000000000202,-1770.000000000015
-3.617022,51.208445,115.0,2019-08-04 08:22:36+00:00,11.612027437938188,1,60.30856678325612,17786.0,1690.4000000000203,-1770.000000000015
-3.617063,51.208455,115.2,2019-08-04 08:22:37+00:00,11.060484955828281,1,60.31163914018829,17787.0,1690.6000000000204,-1770.000000000015
-3.617095,51.208465,115.4,2019-08-04 08:22:38+00:00,8.99946154847645,1,60.314138990618424,17788.0,1690.8000000000204,-1770.000000000015
-3.617129,51.208476,115.6,2019-08-04 08:22:39+00:00,9.626203795888904,1,60.31681293611728,17789.0,1691.0000000000205,-1770.000000000015
-3.617201,51.208511,116.0,2019-08-04 08:22:41+00:00,11.45317437778202,1,60.32317581077161,17791.0,1691.4000000000206,-1770.000000000015
-3.617229,51.208534,116.2,2019-08-04 08:22:42+00:00,11.60473168564994,1,60.32639934735096,17792.0,1691.6000000000206,-1770.000000000015
-3.617259,51.208562,116.4,2019-08-04 08:22:43+00:00,13.52235489302408,1,60.33015555704346,17793.0,1691.8000000000206,-1770.000000000015
-3.617285,51.208596,116.4,2019-08-04 08:22:44+00:00,15.095801743289867,1,60.33434883530549,17794.0,1691.8000000000206,-1770.000000000015
-3.617308,51.208631,116.6,2019-08-04 08:22:45+00:00,15.17280661964761,1,60.33856350381095,17795.0,1692.0000000000207,-1770.000000000015
-3.617328,51.208662,116.6,2019-08-04 08:22:46+00:00,13.388437331945042,1,60.34228251418094,17796.0,1692.0000000000207,-1770.000000000015
-3.617345,51.208693,116.8,2019-08-04 08:22:47+00:00,13.144718765382299,1,60.3459338249491,17797.0,1692.2000000000207,-1770.000000000015
-3.617361,51.208721,117.0,2019-08-04 08:22:48+00:00,11.930139209877611,1,60.3492477525074,17798.0,1692.4000000000208,-1770.000000000015
-3.617375,51.20875,117.0,2019-08-04 08:22:49+00:00,12.131490748239058,1,60.35261761104858,17799.0,1692.4000000000208,-1770.000000000015
-3.617409,51.208799,117.2,2019-08-04 08:22:51+00:00,10.703035635847698,1,60.35856374195738,17801.0,1692.6000000000208,-1770.000000000015
-3.617447,51.208855,117.6,2019-08-04 08:22:53+00:00,12.203913990478984,1,60.365343694174314,17803.0,1693.000000000021,-1770.000000000015
-3.617729,51.208963,118.8,2019-08-04 08:23:01+00:00,10.378009776105179,1,60.38840593812122,17811.0,1694.200000000021,-1770.000000000015
-3.617874,51.208898,120.0,2019-08-04 08:23:05+00:00,11.233622259330737,1,60.40088774063158,17815.0,1695.400000000021,-1770.000000000015
-3.61799,51.208832,121.0,2019-08-04 08:23:09+00:00,9.868245524980175,1,60.41185245788156,17819.0,1696.400000000021,-1770.000000000015
-3.618076,51.208793,121.4,2019-08-04 08:23:12+00:00,8.890382546001348,1,60.41926111000322,17822.0,1696.800000000021,-1770.000000000015
-3.618159,51.208764,122.0,2019-08-04 08:23:15+00:00,7.979228230689236,1,60.42591046686213,17825.0,1697.400000000021,-1770.000000000015
-3.618324,51.208695,122.6,2019-08-04 08:23:20+00:00,9.962354497108015,1,60.439747070330334,17830.0,1698.000000000021,-1770.000000000015
-3.61844,51.208665,123.0,2019-08-04 08:23:23+00:00,10.504650785888076,1,60.44850094598524,17833.0,1698.400000000021,-1770.000000000015
-3.618731,51.208594,124.2,2019-08-04 08:23:30+00:00,11.208322980513904,1,60.47029490733624,17840.0,1699.600000000021,-1770.000000000015
-3.618931,51.208537,125.4,2019-08-04 08:23:36+00:00,9.214581661886697,1,60.485652543439386,17846.0,1700.800000000021,-1770.000000000015
-3.619101,51.208468,126.4,2019-08-04 08:23:41+00:00,10.188088888004266,1,60.499802666894944,17851.0,1701.800000000021,-1770.000000000015
-3.619282,51.208421,127.4,2019-08-04 08:23:46+00:00,9.856435257242204,1,60.513492160307784,17856.0,1702.800000000021,-1770.000000000015
-3.619519,51.208369,128.0,2019-08-04 08:23:52+00:00,10.505078076983095,1,60.531000623769415,17862.0,1703.400000000021,-1770.000000000015
-3.619597,51.208356,128.6,2019-08-04 08:23:54+00:00,10.181108191458268,1,60.53665679498689,17864.0,1704.000000000021,-1770.000000000015
-3.619782,51.2083,129.4,2019-08-04 08:23:59+00:00,10.324404617995922,1,60.55099624584522,17869.0,1704.8000000000209,-1770.000000000015
-3.619814,51.208286,129.6,2019-08-04 08:24:00+00:00,9.817466640369323,1,60.55372331991199,17870.0,1705.000000000021,-1770.000000000015
-3.619852,51.208264,129.6,2019-08-04 08:24:01+00:00,12.97960239624589,1,60.557328765022056,17871.0,1705.000000000021,-1770.000000000015
-3.619923,51.208242,130.0,2019-08-04 08:24:03+00:00,9.961166279131973,1,60.562862746288246,17873.0,1705.400000000021,-1770.000000000015
-3.620082,51.208178,130.8,2019-08-04 08:24:07+00:00,11.874145083486058,1,60.57605624082545,17877.0,1706.200000000021,-1770.000000000015
-3.620205,51.208131,131.2,2019-08-04 08:24:10+00:00,12.056827495347276,1,60.58610359707157,17880.0,1706.6000000000208,-1770.000000000015
-3.620333,51.208095,131.8,2019-08-04 08:24:13+00:00,11.754387964704827,1,60.59589892037549,17883.0,1707.2000000000207,-1770.000000000015
-3.620555,51.208078,132.8,2019-08-04 08:24:18+00:00,11.244039527220712,1,60.611515641941075,17888.0,1708.2000000000207,-1770.000000000015
-3.620692,51.208127,133.4,2019-08-04 08:24:22+00:00,9.908155471749247,1,60.62252470357635,17892.0,1708.8000000000206,-1770.000000000015
-3.62072,51.208159,133.8,2019-08-04 08:24:24+00:00,7.341494565894583,1,60.62660331166851,17894.0,1709.2000000000207,-1770.000000000015
-3.620721,51.208308,135.0,2019-08-04 08:24:31+00:00,8.545504749678505,1,60.643219570904,17901.0,1710.4000000000208,-1770.000000000015
-3.620727,51.208445,136.0,2019-08-04 08:24:37+00:00,9.165905218943742,1,60.658496079602244,17907.0,1711.4000000000208,-1770.000000000015
-3.620751,51.208569,137.0,2019-08-04 08:24:42+00:00,10.02890248056517,1,60.67242511082525,17912.0,1712.4000000000208,-1770.000000000015
-3.620789,51.208794,138.2,2019-08-04 08:24:50+00:00,11.3373963792013,1,60.69761932500125,17920.0,1713.6000000000208,-1770.000000000015
-3.620896,51.208942,139.4,2019-08-04 08:24:56+00:00,10.86665403290004,1,60.71573041505608,17926.0,1714.8000000000209,-1770.000000000015
-3.621033,51.209095,140.4,2019-08-04 08:25:02+00:00,11.722778872465746,1,60.735268379843525,17932.0,1715.8000000000209,-1770.000000000015
-3.621223,51.209332,141.6,2019-08-04 08:25:10+00:00,13.285326953249333,1,60.764791328628526,17940.0,1717.000000000021,-1770.000000000015
-3.621446,51.209484,142.6,2019-08-04 08:25:16+00:00,13.790606799059246,1,60.78777567329362,17946.0,1718.000000000021,-1770.000000000015
-3.621651,51.209602,143.8,2019-08-04 08:25:20+00:00,17.49208440103669,1,60.807211322628106,17950.0,1719.200000000021,-1770.000000000015
-3.621857,51.209821,145.0,2019-08-04 08:25:28+00:00,12.734446820187314,1,60.83551009333963,17958.0,1720.400000000021,-1770.000000000015
-3.621829,51.209938,146.2,2019-08-04 08:25:32+00:00,11.892173159882315,1,60.848723619072835,17962.0,1721.600000000021,-1770.000000000015
-3.621743,51.210144,147.4,2019-08-04 08:25:39+00:00,12.195599280200671,1,60.872437284339895,17969.0,1722.800000000021,-1770.000000000015
-3.621813,51.210348,148.6,2019-08-04 08:25:47+00:00,10.457776618116899,1,60.89567678793571,17977.0,1724.0000000000211,-1770.000000000015
-3.621949,51.210488,149.6,2019-08-04 08:25:53+00:00,10.953554831166022,1,60.91393271265432,17983.0,1725.0000000000211,-1770.000000000015
-3.622082,51.21058,150.0,2019-08-04 08:25:57+00:00,12.430216649456726,1,60.92774406448705,17987.0,1725.4000000000212,-1770.000000000015
-3.622217,51.210668,150.8,2019-08-04 08:26:01+00:00,12.238945065478863,1,60.94134289233758,17991.0,1726.2000000000212,-1770.000000000015
-3.622406,51.210738,152.0,2019-08-04 08:26:05+00:00,13.811083855383677,1,60.95668854106579,17995.0,1727.4000000000212,-1770.000000000015
-3.62262,51.210814,153.0,2019-08-04 08:26:11+00:00,10.301858006321808,1,60.97385830440965,18001.0,1728.4000000000212,-1770.000000000015
-3.622859,51.210817,154.0,2019-08-04 08:26:17+00:00,10.011895273214815,1,60.99054479653168,18007.0,1729.4000000000212,-1770.000000000015
-3.623023,51.210768,155.2,2019-08-04 08:26:21+00:00,11.445444024239723,1,61.00326195655861,18011.0,1730.6000000000213,-1770.000000000015
-3.623141,51.210706,156.4,2019-08-04 08:26:26+00:00,7.774593139944872,1,61.01406000258632,18016.0,1731.8000000000213,-1770.000000000015
-3.623249,51.210644,157.6,2019-08-04 08:26:30+00:00,9.249679952710276,1,61.02433742475599,18020.0,1733.0000000000214,-1770.000000000015
-3.623409,51.210545,158.6,2019-08-04 08:26:36+00:00,9.421005765798881,1,61.04003910103232,18026.0,1734.0000000000214,-1770.000000000015
-3.623614,51.21048,159.8,2019-08-04 08:26:42+00:00,9.63269386534406,1,61.0560935908079,18032.0,1735.2000000000214,-1770.000000000015
-3.623834,51.210441,160.8,2019-08-04 08:26:49+00:00,8.209372515299398,1,61.07205625958765,18039.0,1736.2000000000214,-1770.000000000015
-3.624069,51.210406,161.8,2019-08-04 08:26:54+00:00,12.13967466930388,1,61.08891691885057,18044.0,1737.2000000000214,-1770.000000000015
-3.624251,51.210413,163.0,2019-08-04 08:26:59+00:00,9.18865224348183,1,61.10167893585541,18049.0,1738.4000000000215,-1770.000000000015
-3.624441,51.210428,164.0,2019-08-04 08:27:04+00:00,9.634432695302923,1,61.11506009237666,18054.0,1739.4000000000215,-1770.000000000015
-3.624655,51.210462,165.0,2019-08-04 08:27:10+00:00,9.24951264239309,1,61.13047594678065,18060.0,1740.4000000000215,-1770.000000000015
-3.624996,51.210417,166.2,2019-08-04 08:27:17+00:00,12.503130704808159,1,61.15478758981778,18067.0,1741.6000000000215,-1770.000000000015
-3.625239,51.210446,167.4,2019-08-04 08:27:23+00:00,10.366939840940793,1,61.17206582288601,18073.0,1742.8000000000216,-1770.000000000015
-3.625497,51.21045,168.4,2019-08-04 08:27:28+00:00,12.967545904721764,1,61.19007630330924,18078.0,1743.8000000000216,-1770.000000000015
-3.625548,51.210446,168.4,2019-08-04 08:27:29+00:00,12.89294410495869,1,61.19365767667173,18079.0,1743.8000000000216,-1770.000000000015
-3.625816,51.210415,169.4,2019-08-04 08:27:34+00:00,13.69149123322188,1,61.21267363671787,18084.0,1744.8000000000216,-1770.000000000015
-3.626104,51.210404,170.6,2019-08-04 08:27:40+00:00,12.084374351476374,1,61.23281426063699,18090.0,1746.0000000000216,-1770.000000000015
-3.6263,51.210364,171.6,2019-08-04 08:27:44+00:00,12.95846136776967,1,61.24721255104562,18094.0,1747.0000000000216,-1770.000000000015
-3.626695,51.210271,172.6,2019-08-04 08:27:52+00:00,13.238961702690696,1,61.276632465940494,18102.0,1748.0000000000216,-1770.000000000015
-3.626913,51.210196,173.8,2019-08-04 08:27:57+00:00,12.507453965073019,1,61.29400392978087,18107.0,1749.2000000000216,-1770.000000000015
-3.627049,51.210139,174.8,2019-08-04 08:28:01+00:00,10.300839108730292,1,61.30544930656835,18111.0,1750.2000000000216,-1770.000000000015
-3.627186,51.210059,176.0,2019-08-04 08:28:06+00:00,9.435691673786517,1,61.318554433893055,18116.0,1751.4000000000217,-1770.000000000015
-3.627344,51.209976,177.0,2019-08-04 08:28:12+00:00,8.641512033751837,1,61.33295695394931,18122.0,1752.4000000000217,-1770.000000000015
-3.627537,51.209895,178.0,2019-08-04 08:28:16+00:00,14.596166240216833,1,61.349174916438436,18126.0,1753.4000000000217,-1770.000000000015
-3.627673,51.209802,179.2,2019-08-04 08:28:21+00:00,10.137510768551035,1,61.36325479250587,18131.0,1754.6000000000217,-1770.000000000015
-3.627795,51.209727,180.2,2019-08-04 08:28:25+00:00,10.756978233817854,1,61.37520699054344,18135.0,1755.6000000000217,-1770.000000000015
-3.628013,51.209603,181.4,2019-08-04 08:28:32+00:00,10.56986635251077,1,61.3957595084511,18142.0,1756.8000000000218,-1770.000000000015
-3.628212,51.209503,182.4,2019-08-04 08:28:37+00:00,12.819033573845543,1,61.413563721748105,18147.0,1757.8000000000218,-1770.000000000015
-3.628563,51.209248,183.4,2019-08-04 08:28:43+00:00,22.47905637195389,1,61.45102881570136,18153.0,1758.8000000000218,-1770.000000000015
-3.628587,51.209203,183.6,2019-08-04 08:28:44+00:00,19.011479282712603,1,61.45630978216879,18154.0,1759.0000000000218,-1770.000000000015
-3.628443,51.209211,184.6,2019-08-04 08:28:51+00:00,5.206084903168426,1,61.46643272503606,18161.0,1760.0000000000218,-1770.000000000015
-3.628265,51.209264,185.6,2019-08-04 08:28:58+00:00,7.081291105186997,1,61.48020190218504,18168.0,1761.0000000000218,-1770.000000000015
-3.628142,51.209311,186.8,2019-08-04 08:29:03+00:00,7.279686144309592,1,61.49031257738546,18173.0,1762.2000000000219,-1770.000000000015
-3.627992,51.209375,187.8,2019-08-04 08:29:09+00:00,7.611240288177668,1,61.50299797786576,18179.0,1763.2000000000219,-1770.000000000015
-3.627772,51.209479,189.2,2019-08-04 08:29:15+00:00,11.55321102246836,1,61.52225332956987,18185.0,1764.6000000000217,-1770.000000000015
-3.627557,51.209548,190.2,2019-08-04 08:29:20+00:00,12.140896286096675,1,61.53911568552279,18190.0,1765.6000000000217,-1770.000000000015
-3.62751,51.209556,190.4,2019-08-04 08:29:21+00:00,12.23854332634372,1,61.542515280891216,18191.0,1765.8000000000218,-1770.000000000015
-3.627465,51.209566,190.6,2019-08-04 08:29:22+00:00,11.99898186401253,1,61.545848331409,18192.0,1766.0000000000218,-1770.000000000015
-3.627417,51.209573,190.6,2019-08-04 08:29:23+00:00,12.362700699143303,1,61.54928241493654,18193.0,1766.0000000000218,-1770.000000000015
-3.627369,51.209581,190.8,2019-08-04 08:29:24+00:00,12.480372668212521,1,61.55274918512216,18194.0,1766.2000000000219,-1770.000000000015
-3.627308,51.209597,191.0,2019-08-04 08:29:25+00:00,16.604474699088698,1,61.55736153920524,18195.0,1766.400000000022,-1770.000000000015
-3.627247,51.209616,191.2,2019-08-04 08:29:26+00:00,17.103896224795243,1,61.5621126214899,18196.0,1766.600000000022,-1770.000000000015
-3.627161,51.209649,191.6,2019-08-04 08:29:28+00:00,12.669551113306046,1,61.5691512609973,18198.0,1767.000000000022,-1770.000000000015
-3.627037,51.209691,192.2,2019-08-04 08:29:31+00:00,11.80879093785659,1,61.57899192011218,18201.0,1767.600000000022,-1770.000000000015
-3.626803,51.209756,193.2,2019-08-04 08:29:36+00:00,12.862165411398589,1,61.596856038739126,18206.0,1768.600000000022,-1770.000000000015
-3.626584,51.209818,194.4,2019-08-04 08:29:41+00:00,12.087869756991239,1,61.61364474673495,18211.0,1769.800000000022,-1770.000000000015
-3.626544,51.209825,194.6,2019-08-04 08:29:42+00:00,10.442901517653723,1,61.61654555271208,18212.0,1770.000000000022,-1770.000000000015
-3.626307,51.209838,195.0,2019-08-04 08:29:47+00:00,11.939155298876463,1,61.63312771284941,18217.0,1770.4000000000221,-1770.000000000015
-3.626218,51.209839,195.6,2019-08-04 08:29:49+00:00,11.216640803676844,1,61.63935917996257,18219.0,1771.000000000022,-1770.000000000015
-3.625851,51.209831,196.6,2019-08-04 08:29:56+00:00,13.169601194443143,1,61.66496673784065,18226.0,1772.000000000022,-1770.000000000015
-3.625589,51.209794,197.6,2019-08-04 08:30:01+00:00,13.493493914885523,1,61.683707701611326,18231.0,1773.000000000022,-1770.000000000015
-3.625216,51.209734,198.8,2019-08-04 08:30:08+00:00,13.814020074248205,1,61.710568296200144,18238.0,1774.200000000022,-1770.000000000015
-3.624922,51.209678,200.0,2019-08-04 08:30:14+00:00,12.867325592617393,1,61.732013838854506,18244.0,1775.4000000000221,-1770.000000000015
-3.624807,51.209651,200.4,2019-08-04 08:30:17+00:00,10.280188639619459,1,61.74058066272086,18247.0,1775.8000000000222,-1770.000000000015
-3.624702,51.209614,201.0,2019-08-04 08:30:20+00:00,10.099013638095999,1,61.74899650741927,18250.0,1776.4000000000221,-1770.000000000015
-3.624484,51.209544,201.6,2019-08-04 08:30:25+00:00,12.29757308202116,1,61.76607647003319,18255.0,1777.000000000022,-1770.000000000015
-3.624381,51.209505,202.2,2019-08-04 08:30:27+00:00,15.133633062045,1,61.774484043956555,18257.0,1777.600000000022,-1770.000000000015
-3.624143,51.209416,203.2,2019-08-04 08:30:32+00:00,13.924529070825514,1,61.79382366766603,18262.0,1778.600000000022,-1770.000000000015
-3.623907,51.209297,204.2,2019-08-04 08:30:38+00:00,12.67997868969081,1,61.81495696548218,18268.0,1779.600000000022,-1770.000000000015
-3.623794,51.209219,205.0,2019-08-04 08:30:41+00:00,14.091998119890778,1,61.82670029724876,18271.0,1780.400000000022,-1770.000000000015
-3.623726,51.209174,205.4,2019-08-04 08:30:43+00:00,12.426963581714972,1,61.83360416590527,18273.0,1780.800000000022,-1770.000000000015
-3.623555,51.208961,206.6,2019-08-04 08:30:51+00:00,11.945715830596802,1,61.86015020108437,18281.0,1782.000000000022,-1770.000000000015
-3.623356,51.208754,207.6,2019-08-04 08:30:58+00:00,13.832092934816332,1,61.88704593734652,18288.0,1783.000000000022,-1770.000000000015
-3.623266,51.208597,208.8,2019-08-04 08:31:04+00:00,11.155967848215953,1,61.905639217093544,18294.0,1784.200000000022,-1770.000000000015
-3.623201,51.208469,209.6,2019-08-04 08:31:10+00:00,8.976893583180688,1,61.920600706398844,18300.0,1785.000000000022,-1770.000000000015
-3.62319,51.208452,209.8,2019-08-04 08:31:11+00:00,7.380291194578678,1,61.92265078728623,18301.0,1785.200000000022,-1770.000000000015
-3.623156,51.208418,210.6,2019-08-04 08:31:15+00:00,4.080315334478649,1,61.92718447099121,18305.0,1786.000000000022,-1770.000000000015
-3.62315,51.208326,211.0,2019-08-04 08:34:00+00:00,0.22361824740301903,0,61.92718447099121,18305.0,1786.000000000022,-1770.000000000015
-3.623142,51.208296,211.0,2019-08-04 08:34:01+00:00,12.17892769824875,1,61.93056750646294,18306.0,1786.000000000022,-1770.000000000015
-3.623157,51.208016,211.8,2019-08-04 08:34:11+00:00,11.221624354496553,1,61.96173868522543,18316.0,1786.800000000022,-1770.000000000015
-3.623156,51.207996,212.0,2019-08-04 08:34:12+00:00,8.044510247134413,1,61.96397327140519,18317.0,1787.000000000022,-1770.000000000015
-3.623151,51.207952,212.4,2019-08-04 08:34:14+00:00,8.860723315511004,1,61.96889589546936,18319.0,1787.4000000000221,-1770.000000000015
-3.623154,51.207905,212.8,2019-08-04 08:34:16+00:00,9.44475307196976,1,61.97414298050934,18321.0,1787.8000000000222,-1770.000000000015
-3.623153,51.207887,213.2,2019-08-04 08:34:17+00:00,7.354189996622816,1,61.97618581106396,18322.0,1788.200000000022,-1770.000000000015
-3.623144,51.207776,214.2,2019-08-04 08:34:23+00:00,7.441453692006977,1,61.98858823388397,18328.0,1789.200000000022,-1770.000000000015
-3.623109,51.207609,215.4,2019-08-04 08:34:30+00:00,9.654492994323114,1,62.007360859150715,18335.0,1790.4000000000221,-1770.000000000015
-3.623073,51.207471,216.0,2019-08-04 08:34:35+00:00,11.206404308883164,1,62.02292530957972,18340.0,1791.000000000022,-1770.000000000015
-3.623049,51.207439,216.2,2019-08-04 08:34:36+00:00,14.175569152013894,1,62.0268629676775,18341.0,1791.200000000022,-1770.000000000015
-3.623035,51.207415,216.4,2019-08-04 08:34:37+00:00,10.25690881276983,1,62.02971210901438,18342.0,1791.4000000000221,-1770.000000000015
-3.62294,51.2073,217.4,2019-08-04 08:34:42+00:00,10.394820660005639,1,62.044149359931055,18347.0,1792.4000000000221,-1770.000000000015
-3.622917,51.207275,217.6,2019-08-04 08:34:43+00:00,11.576560566623444,1,62.047365071199565,18348.0,1792.6000000000222,-1770.000000000015
-3.622779,51.207151,218.4,2019-08-04 08:34:48+00:00,12.119461371765219,1,62.064197656438125,18353.0,1793.4000000000221,-1770.000000000015
-3.622735,51.207105,218.6,2019-08-04 08:34:50+00:00,10.742642443095594,1,62.07016579112873,18355.0,1793.6000000000222,-1770.000000000015
-3.622618,51.206982,219.8,2019-08-04 08:34:55+00:00,11.499227758357499,1,62.08613694079312,18360.0,1794.8000000000222,-1770.000000000015
-3.622494,51.206809,220.8,2019-08-04 08:35:02+00:00,10.860141265298335,1,62.10725388214231,18367.0,1795.8000000000222,-1770.000000000015
-3.622319,51.206651,222.0,2019-08-04 08:35:08+00:00,12.854440579235286,1,62.12867794977437,18373.0,1797.0000000000223,-1770.000000000015
